customer_id,annual_income,monthly_debt_payment,loan_amount,loan_term_months,existing_loans_count,account_open_date
106425,11658.58,47.8,15955.97,60,1.0,2025-01-19
103931,50795.2,303.32,6243.27,180,0.0,11/08/2021
109192,32062.54,920.55,17502.87,36,0.0,07/03/2019
107178,48371.35,932.48,8282.61,240,0.0,13/07/2025
118134,25484.11,788.99,8748.32,24,1.0,03-02-2018
108685,5801.13,992.08,5751.48,12,0.0,2021-11-11
107717,48247.71,786.45,8135.14,180,2.0,04/12/2020
107302,34505.97,-39.54,6232.01,120,3.0,23-06-2021
117635,38758.44,641.49,5762.62,180,1.0,11/27/2021
120335,99491.35,826.06,7188.44,24,1.0,2020-02-17
117736,24549.33,1245.29,6352.56,48,3.0,26-08-2022
108365,35796.07,612.45,17573.42,180,2.0,2022-07-08
102305,27229.69,449.4,5752.43,180,0.0,30-01-2020
117856,29402.8,1251.55,5512.18,240,0.0,06/04/2024
119858,15611.03,,,12,,17-09-2019
106188,31169.08,1443.13,10043.89,300,2.0,18/04/2023
103425,-28838.21,539.47,3752.78,240,0.0,12/18/2018
116450,35045.2,438.05,13510.29,60,2.0,03/27/2020
111063,10764.86,635.29,27951.27,300,3.0,21/02/2019
101510,31816.69,877.45,7980.37,240,1.0,2020-09-04
119907,41592.29,987.63,18476.01,180,3.0,01-03-2024
111734,49198.2,708.05,10591.85,120,2.0,02/09/2025
116203,33869.06,1155.53,8676.1,36,0.0,2025-03-19
110723,19044.01,658.23,18805.03,36,1.0,12-05-2023
111544,29258.36,1235.45,7765.17,12,0.0,03-01-2018
116384,36148.33,133.44,8515.85,84,0.0,2018-01-21
107181,13553.6,1268.52,7982.31,120,2.0,26/12/2022
110140,,739.99,5292.85,240,2.0,09/20/2021
102388,11827.95,19.4,9231.67,60,0.0,09/03/2020
119134,10116.83,610.37,7519.96,300,1.0,06/18/2025
111457,74717.61,0.0,5684.45,240,2.0,01-06-2024
102856,18921.19,1263.77,10759.68,84,1.0,15-08-2024
119318,27354.43,655.34,41543.55,120,1.0,2023-06-13
109172,45004.52,870.39,16202.44,84,1.0,17-02-2021
113010,56440.72,278.43,9811.81,300,3.0,09-12-2025
113717,30749.66,903.23,13324.86,60,2.0,04-10-2022
105764,12671.43,733.08,4553.05,300,0.0,07/28/2026
119609,18769.05,1064.61,22038.24,48,0.0,07/12/2020
101788,18036.4,1057.28,14570.63,24,1.0,15-12-2021
118486,20953.49,839.0,4685.66,240,0.0,2026-02-24
113103,25034.84,201.22,7080.86,120,0.0,27/07/2021
105557,37242.38,618.55,7609.07,300,0.0,05/02/2018
106234,27332.33,99.49,5589.14,300,2.0,2023-09-14
117096,57168.38,,,84,,2018-08-29
116246,43538.29,379.14,10302.4,240,1.0,26/01/2025
109051,22428.08,785.67,1291.62,180,4.0,2021-01-05
114431,19613.63,545.95,9688.28,180,3.0,05/03/2021
106946,21670.98,991.85,11718.57,240,1.0,2019-01-29
117215,31023.57,968.06,5617.49,300,2.0,2024-04-09
108668,32119.94,335.08,57528.85,24,1.0,2025-07-09
117932,70187.52,112.87,14281.28,180,1.0,2022-08-08
112320,30044.15,1367.89,5735.75,120,1.0,02/20/2019
106549,23811.37,466.29,33424.94,24,0.0,2018-08-24
114747,31481.94,763.64,8014.79,120,1.0,04/06/2021
105998,20844.7,590.16,15325.04,300,1.0,13/04/2022
112314,21280.69,665.27,10359.87,300,1.0,08/16/2022
111178,38888.33,361.69,8444.75,12,4.0,05/24/2024
101006,24761.66,383.94,7777.07,24,0.0,01-02-2022
102503,43906.18,707.7,18114.51,84,1.0,31-01-2023
115297,39259.4,699.94,11471.8,36,1.0,2024-08-31
117012,30522.5,136.76,21945.91,60,0.0,11/29/2022
105861,41602.62,124.86,8842.54,180,3.0,01/17/2020
113695,51737.35,1055.34,6468.63,180,1.0,30-04-2022
102519,70290.69,0.0,3540.47,240,0.0,12/03/2025
104049,,1194.29,4841.58,48,2.0,20-11-2022
119021,32229.55,1366.72,13463.77,120,1.0,07/05/2025
106377,31953.11,327.64,14687.96,60,0.0,05/02/2018
114108,63206.75,367.28,7361.46,84,0.0,28-11-2024
115404,17479.85,548.3,10212.18,120,0.0,2024-05-21
119025,30022.78,771.49,15584.82,60,1.0,12/26/2023
106695,30966.68,-701.5,9303.11,180,1.0,21/08/2018
119402,27775.15,477.05,9064.46,240,3.0,26/02/2019
111794,89992.61,703.52,5331.14,24,2.0,2018-12-07
100936,26646.51,730.33,7226.96,60,1.0,16-08-2026
104949,27621.38,727.97,23561.24,300,3.0,2018-08-22
111724,30731.28,518.98,8819.11,180,2.0,08/29/2021
114229,25990.71,534.35,7302.96,60,2.0,10/03/2024
107353,31487.54,432.15,15593.67,36,0.0,08/11/2026
117556,42669.65,,,48,,17-01-2023
102754,29826.04,53.0,9129.57,48,1.0,2018-07-28
115015,31771.78,601.58,8388.97,240,3.0,2026-04-25
106039,25015.46,41.8,10718.71,300,1.0,11-02-2024
101599,25005.82,902.74,5924.74,36,1.0,14-04-2025
112438,17477.28,997.8,6966.24,84,1.0,11/08/2018
117667,28097.39,0.0,12370.99,84,2.0,10/11/2018
104484,33897.89,906.06,23909.08,120,0.0,2018-02-19
116430,29980.69,908.55,10672.16,36,1.0,15/06/2019
103405,56958.91,477.53,10149.16,120,0.0,24/11/2023
104084,26875.68,0.0,9113.5,120,3.0,05/17/2024
107877,53853.32,569.18,7156.73,24,1.0,2026-01-31
101692,14901.76,26.8,17028.01,240,2.0,28/02/2018
103669,32647.84,1105.09,20720.51,240,2.0,2025-08-22
110084,11520.05,185.25,6629.05,240,1.0,2021-03-15
109841,38669.11,1041.3,37885.93,60,1.0,08/08/2023
109060,43951.99,785.76,6663.03,120,1.0,15/07/2023
106381,36036.29,98.64,3436.61,12,1.0,03/03/2024
117509,17898.31,860.52,10154.27,12,2.0,24/12/2018
109987,39839.46,750.37,15909.92,300,1.0,28/04/2022
109985,48644.75,507.9,10555.13,120,1.0,25/08/2018
116557,25325.97,1104.09,12446.67,12,1.0,27-03-2022
116492,20878.8,836.49,6565.09,24,1.0,04/12/2018
113786,23161.59,629.09,9246.92,24,3.0,05/28/2020
101611,30991.16,1058.66,15538.96,300,0.0,30/12/2019
103589,29607.18,1217.83,11654.78,300,0.0,24-09-2024
117160,31225.12,636.98,10886.61,180,1.0,04/21/2024
116113,15357.88,386.26,9104.72,300,0.0,2020-03-19
111050,31275.76,703.78,5709.1,240,1.0,2024-02-01
105883,15040.52,504.9,14988.86,240,2.0,23/05/2018
114736,23303.81,1005.04,20824.05,60,1.0,20-04-2019
118910,61625.66,214.35,5061.2,12,1.0,06/05/2025
106501,32408.93,871.53,6512.27,240,1.0,22/07/2020
103860,28552.04,447.78,11244.47,84,1.0,29-05-2020
100351,20020.38,808.15,8146.26,24,1.0,2019-09-28
110493,23832.57,553.08,6993.36,60,3.0,2026-08-19
118645,51928.43,222.11,28674.0,60,2.0,15-06-2026
108955,16420.74,941.12,15823.09,24,1.0,20-09-2019
117551,29159.72,717.78,7917.23,36,0.0,11/05/2022
102879,42912.39,280.23,20736.96,60,0.0,27/05/2022
104525,30391.65,792.25,15884.04,48,3.0,03/13/2018
115185,46034.2,886.02,11993.89,300,0.0,03/01/2022
100503,27548.15,0.0,9524.65,60,0.0,01-05-2018
115798,30462.22,819.01,7278.77,180,2.0,01/10/2018
115749,14084.34,371.62,15957.91,48,0.0,2026-04-10
114016,16828.22,1501.67,7283.79,36,0.0,06/08/2020
104930,39434.71,1069.09,52994.72,84,0.0,14-01-2018
106467,27301.6,739.31,9801.93,300,0.0,01/06/2025
104880,49354.53,867.85,7854.66,300,0.0,09-09-2024
104192,41503.26,927.25,4998.26,240,1.0,10/14/2025
103429,28975.28,549.14,15881.67,12,2.0,10/18/2021
100119,24708.26,705.06,7538.91,300,0.0,10/19/2024
112934,38610.38,1323.16,5639.73,48,0.0,29/06/2020
113555,15497.85,677.06,9745.79,180,1.0,2022-05-13
118718,26244.62,1571.43,5653.88,300,3.0,30-01-2022
110475,25126.55,819.39,10644.26,120,1.0,06-06-2024
109331,19693.54,490.34,20415.4,48,0.0,26/12/2022
112347,30168.87,683.53,5165.59,84,1.0,03-05-2018
109790,32528.41,1128.38,16447.68,48,2.0,21/12/2023
102325,24957.26,273.22,5154.28,300,0.0,16/09/2019
117566,20593.53,273.43,16995.5,24,0.0,2021-08-14
114354,17577.45,1126.7,71457.72,120,3.0,2024-08-09
119397,28783.63,534.56,8585.0,180,1.0,15/10/2022
114799,69805.35,850.03,8457.47,120,1.0,2019-01-05
101512,49620.77,690.06,3251.47,180,1.0,14/02/2022
105227,70599.16,0.0,5366.34,12,1.0,2025-05-19
119246,16992.74,1170.65,6864.99,60,0.0,09/02/2023
111129,,1104.43,14630.2,60,1.0,27-04-2020
100744,75876.22,,,240,,03/02/2019
100208,43617.55,860.51,6329.76,120,1.0,06/09/2020
111592,11258.03,349.42,3552.95,300,1.0,04/07/2026
104219,44180.95,956.64,15076.69,120,1.0,21-02-2019
115634,35923.69,971.71,29671.01,120,1.0,10/30/2023
120456,42508.08,48.55,9530.2,240,1.0,2023-06-29
107780,15073.69,92.25,7558.2,12,1.0,03/05/2021
110840,26899.54,819.46,12553.0,180,0.0,2025-03-14
100720,62171.09,416.57,19971.73,36,2.0,13/01/2026
112105,29710.41,738.11,5471.79,120,0.0,02/02/2018
113485,20487.45,374.21,19976.94,120,0.0,11-11-2025
116317,32949.77,-435.08,12612.07,240,0.0,31/05/2018
105314,22808.22,399.08,5889.77,60,0.0,19/12/2024
110820,15968.42,0.0,6325.25,12,2.0,2020-06-30
120231,11342.38,959.61,6034.53,12,2.0,12/05/2024
110598,18279.12,505.97,5169.04,120,2.0,2022-11-24
106173,28508.13,546.5,12956.06,84,0.0,02/08/2018
103538,22251.01,765.14,17249.32,120,1.0,01/28/2022
100812,21128.58,476.59,10314.47,36,0.0,04/21/2018
109507,37333.78,301.18,7394.5,12,0.0,2021-03-27
102458,45729.4,868.44,11962.46,240,0.0,01/20/2021
107883,11320.93,694.18,5871.11,60,1.0,09/10/2018
113119,35976.32,620.66,6119.76,60,0.0,03/14/2018
109068,39525.74,0.0,6060.13,240,1.0,28/05/2026
100960,17714.83,941.97,3646.08,12,0.0,06/11/2021
109159,50900.87,1395.55,7617.99,24,3.0,22/07/2026
114878,26458.95,719.19,12095.03,60,2.0,19/05/2024
104074,36306.14,910.49,10360.49,60,0.0,28/07/2025
119515,14676.42,603.68,16005.48,36,0.0,01/12/2020
107627,15934.83,606.83,11265.7,240,0.0,09-09-2023
102579,35326.01,860.34,5829.32,36,1.0,02-05-2026
112904,-36054.26,854.53,15379.63,300,2.0,13-01-2026
106301,27810.7,477.43,19719.39,300,2.0,20-10-2023
109298,19080.35,48.61,10732.52,36,0.0,2019-01-13
110302,40056.65,133.99,6064.61,240,2.0,07/05/2019
106223,33812.51,443.06,10415.06,60,2.0,12/11/2023
104072,13092.87,85.46,7914.15,240,0.0,26-06-2022
105195,45117.34,387.5,6667.72,12,2.0,08/11/2018
112752,29797.11,593.66,6685.71,120,1.0,16-09-2024
102930,43387.28,1108.45,6256.98,60,1.0,10/06/2023
103018,40127.76,943.45,8050.28,120,2.0,06-01-2022
114242,16781.58,507.02,9004.84,12,0.0,06/12/2025
105549,13865.33,195.21,10567.79,12,2.0,13-12-2020
107791,45544.43,937.31,14920.32,300,1.0,04/20/2021
112239,46554.14,974.37,6897.23,180,3.0,2024-09-14
113504,85088.24,754.61,13011.61,300,1.0,2019-08-08
106309,14808.75,1091.63,15540.7,24,0.0,14/10/2020
102571,68763.24,0.0,24978.62,48,2.0,01/03/2023
116953,,1137.93,5762.47,12,3.0,11/12/2024
107580,37407.75,1097.48,3204.13,300,2.0,2019-02-12
111678,62638.5,1108.16,3242.38,48,3.0,01-04-2025
108087,58211.49,1200.12,7724.51,120,1.0,21/03/2019
119217,13466.22,887.39,21066.0,240,1.0,16-10-2022
110951,27424.37,0.0,4045.8,60,2.0,02/01/2024
101981,-37090.28,1045.73,12007.12,12,2.0,2026-02-13
109796,22225.82,961.71,6315.96,12,2.0,2020-07-01
117933,-12101.83,708.82,11748.99,300,1.0,01/06/2018
104794,17581.1,892.33,11846.13,24,2.0,30/05/2025
116952,27119.85,391.83,18177.05,24,2.0,2024-10-24
100323,49615.62,467.31,12515.22,36,1.0,17-06-2025
105203,26506.13,545.44,10025.88,180,0.0,10/08/2025
111888,30885.55,341.13,4280.25,120,0.0,2024-10-22
105250,33598.19,-487.46,4999.92,12,0.0,03/05/2020
102797,17261.73,812.93,18403.22,60,0.0,30-05-2026
100828,44113.68,208.47,12772.84,12,1.0,02/16/2020
114092,35128.56,1074.63,15100.38,48,0.0,2021-08-05
107468,20558.5,1146.87,6496.44,300,1.0,2023-03-10
110788,27257.58,-736.98,15453.45,120,1.0,2019-08-21
107457,31377.27,668.51,7014.06,120,1.0,02/12/2024
118421,26137.95,-612.28,26487.23,120,0.0,26/12/2024
103334,22651.51,279.44,6118.3,240,0.0,30/10/2024
111076,221802.0,676.14,14855.16,120,0.0,08/17/2020
106286,24592.27,729.25,17661.17,240,2.0,23-01-2023
109671,47894.74,-891.81,16565.01,240,1.0,05/17/2026
103376,21955.31,1052.8,13924.96,48,2.0,2021-03-31
109839,19946.56,206.56,7233.73,84,1.0,01-06-2019
105888,32665.79,983.43,19831.05,240,1.0,2023-01-03
108253,34101.67,233.33,7422.92,60,1.0,06/24/2024
105826,18782.77,838.89,12697.05,240,1.0,2021-12-02
118005,,764.05,11317.5,240,0.0,24/03/2026
114285,24790.97,102.65,10910.78,12,2.0,25/01/2024
119086,13573.65,400.62,12239.82,240,2.0,2019-02-27
104836,31795.54,250.63,9413.83,60,0.0,2018-02-01
117720,15989.08,1516.01,2204.98,48,3.0,10/09/2023
113445,41678.54,112.04,11267.53,84,1.0,2019-03-03
107808,27648.37,247.01,18227.46,36,1.0,07/06/2018
107918,31205.52,-583.44,7275.82,48,0.0,18-12-2020
101290,39458.2,1172.79,8297.05,300,0.0,02/20/2022
104954,21861.6,688.24,7125.16,240,0.0,13/06/2024
113813,25689.81,707.16,3316.02,180,1.0,11/13/2025
101087,35977.73,1214.43,16357.64,24,0.0,30-11-2025
109482,35728.93,1313.19,11155.05,24,1.0,26-12-2023
120114,22638.01,558.84,11223.66,24,1.0,2019-12-16
111315,32481.09,751.84,6071.35,120,3.0,23/10/2023
105736,51029.42,332.44,30830.86,84,1.0,08/24/2024
120032,831094.4,812.82,21965.13,84,1.0,07/06/2018
105459,20770.2,198.88,13284.28,120,0.0,2022-08-20
108204,28792.21,467.1,7289.4,300,1.0,16/11/2024
102334,30605.02,849.9,13897.63,12,3.0,05-08-2024
108182,39843.53,672.09,17282.72,12,0.0,27/09/2023
119057,-15030.23,950.29,22201.66,240,0.0,2023-09-12
116710,28561.14,0.0,7293.03,24,2.0,08/03/2022
111417,40876.69,555.74,11893.81,24,0.0,15/02/2020
102781,16910.41,367.22,13274.84,240,1.0,21/12/2022
106660,21900.24,450.95,12838.59,240,3.0,11/25/2022
100776,25409.64,274.95,5081.5,240,1.0,04/23/2021
110513,14470.01,910.4,12133.58,180,0.0,01/19/2024
106259,30744.0,243.2,5497.83,120,1.0,12/07/2018
100034,22720.39,981.27,9669.49,300,0.0,2019-02-21
104021,49700.56,970.54,13296.06,120,2.0,26/05/2022
117378,21455.0,268.96,8276.47,120,1.0,10/03/2018
107344,18050.49,858.09,13484.32,84,0.0,2024-10-31
108822,16333.47,,,180,,03/08/2023
108586,21616.54,36.59,27559.7,120,3.0,02/04/2026
117987,9694.61,475.08,17475.27,12,1.0,03/08/2019
113677,15864.56,336.29,9941.02,120,2.0,12/23/2022
103396,37875.88,560.72,11971.57,120,0.0,07-05-2022
106069,34989.91,766.01,10600.93,180,0.0,18/08/2018
113412,54301.81,1179.88,4637.1,36,0.0,13/03/2018
107486,11981.18,446.37,3306.81,60,0.0,2021-12-25
113208,56510.22,832.89,16178.63,180,2.0,04/14/2020
119597,53917.7,722.13,10545.22,300,0.0,2022-10-31
116799,15007.71,1209.67,24900.36,120,1.0,23-08-2022
106484,24740.24,211.48,8568.72,180,0.0,09/17/2025
120315,48204.63,1379.4,6161.67,120,1.0,11/26/2023
105921,28421.87,571.4,47203.68,36,2.0,13-04-2024
114720,12536.25,1485.38,12300.32,240,0.0,25-11-2020
104600,34997.65,191.25,11517.74,24,2.0,2024-07-26
120064,23170.07,0.0,13195.01,180,0.0,07-02-2018
111206,41015.38,970.4,5265.63,36,1.0,2020-05-08
113592,42311.84,1444.63,16863.93,12,1.0,09-07-2018
119327,33410.68,77.09,33678.58,60,0.0,01/20/2018
110562,32402.67,1571.12,8642.29,36,0.0,29-11-2024
110407,-31848.75,718.46,16071.11,12,1.0,28-02-2025
100606,136117.88,840.28,17668.61,84,2.0,04/03/2019
116936,19317.74,926.07,4519.61,24,1.0,29-01-2023
117031,61248.55,947.71,37993.72,12,2.0,04/08/2022
100803,9493.22,1063.21,6548.72,36,2.0,2020-12-22
101527,19561.99,0.0,6326.25,120,0.0,06-03-2023
100218,38486.07,502.57,11125.58,84,0.0,27-07-2021
117169,37586.01,-790.57,11208.04,84,0.0,01/06/2021
102020,65291.49,616.06,10345.53,84,1.0,09/24/2025
114346,,1395.62,10166.4,300,1.0,24/09/2023
108227,54300.37,533.52,23148.93,48,0.0,12/07/2026
113922,26577.84,871.69,10790.28,84,1.0,26-05-2018
111629,7668.05,389.83,8763.01,60,0.0,10/04/2023
104580,32084.37,538.4,12941.55,240,1.0,14-01-2025
112099,32152.89,1361.94,18776.19,60,2.0,05-10-2021
116071,40698.95,2.89,22159.99,36,0.0,05-02-2022
119203,44983.88,319.86,12022.97,300,0.0,2022-10-31
118143,48641.85,1045.07,4274.6,24,4.0,10/31/2024
106427,40902.74,965.35,9800.61,36,1.0,31-03-2019
109750,32905.7,177.5,7206.18,12,2.0,01-07-2024
101862,26846.1,623.28,20948.64,60,1.0,03/16/2021
103901,18000.28,0.0,6469.18,12,1.0,22/03/2025
111105,24976.52,945.82,11593.37,60,1.0,10-10-2025
117958,16216.36,850.19,8610.3,300,2.0,18/05/2018
116841,31037.87,814.53,13594.66,84,1.0,2023-12-14
114136,24636.06,362.24,4613.94,180,1.0,2022-01-27
109440,16046.87,891.67,5892.74,240,0.0,01/01/2021
119853,27023.85,192.45,6359.36,300,0.0,04-02-2020
111770,68826.84,1276.87,4832.61,84,2.0,12/28/2023
100438,37017.16,170.03,6430.48,120,1.0,2021-11-28
118038,22481.39,750.67,10683.15,300,1.0,04/08/2024
117221,24894.99,183.22,2908.98,180,2.0,2022-03-11
107944,45757.34,891.26,11834.73,84,0.0,17-09-2018
116226,78869.75,1078.7,6044.33,48,2.0,2018-11-08
105351,58648.23,792.57,11044.82,300,2.0,2019-05-15
103473,30997.61,238.68,10585.85,36,0.0,02/01/2024
102351,26064.87,1464.65,6914.72,240,1.0,10-03-2018
114018,34264.0,831.3,25887.26,180,1.0,11/28/2024
113720,42920.78,812.26,7536.46,36,1.0,07/03/2024
113400,45812.83,390.26,11583.26,300,3.0,08/02/2026
111697,20484.7,361.83,10496.33,240,0.0,08/04/2018
116208,31423.94,674.5,28041.32,24,4.0,12/10/2020
102935,34360.41,124.04,6408.47,12,2.0,28/12/2024
117503,24323.87,794.58,7032.94,120,0.0,06/15/2025
111072,59253.79,332.46,14368.12,84,2.0,14/05/2020
112146,29509.92,700.11,5438.2,60,4.0,08-09-2021
111711,22407.38,1213.54,29472.83,36,1.0,10-07-2020
108510,28373.62,364.8,10500.61,12,2.0,2018-07-07
114174,28680.38,1231.45,23876.34,36,1.0,23/09/2019
100696,35815.58,879.54,3554.47,24,3.0,12/22/2023
111131,27287.1,422.19,13273.26,60,2.0,08/23/2022
100520,14007.82,290.15,16627.89,48,2.0,2024-09-10
112359,23747.63,678.78,4131.23,180,1.0,10/24/2021
101457,31298.78,461.9,3407.45,84,2.0,26-03-2024
115370,22337.04,751.14,7381.28,120,1.0,04/07/2022
107159,,384.33,22227.3,240,5.0,2024-06-06
119618,41763.85,1030.6,11465.23,60,0.0,30-08-2020
111199,43396.2,1369.46,25010.56,84,1.0,09/01/2020
107873,51048.03,1466.65,25250.53,24,1.0,09/15/2020
104447,36212.84,1253.82,11755.57,12,0.0,01/06/2024
118750,34005.66,352.07,7037.52,60,2.0,09/26/2023
104166,47096.61,637.45,11255.51,24,1.0,19-05-2021
117203,38613.82,619.42,9683.95,84,1.0,09/08/2026
116188,20194.96,536.1,6511.51,60,2.0,30/12/2020
100484,22352.61,938.3,2589.65,12,1.0,22-03-2025
118095,22016.61,165.44,6578.62,60,0.0,03-09-2023
103941,36344.32,435.82,8918.84,180,0.0,24-08-2019
104472,36930.79,799.95,4637.36,120,1.0,10/10/2021
115977,31028.26,1142.48,8328.14,12,0.0,21-02-2021
110537,19203.87,539.17,21168.89,120,1.0,01/01/2025
113513,28994.55,0.0,5195.39,120,0.0,05/04/2024
104148,54078.16,892.68,13643.4,180,1.0,23/03/2023
105160,52079.88,584.1,17178.42,36,1.0,11/17/2024
106672,38285.16,1108.42,15134.0,12,0.0,2022-03-26
113520,32598.39,477.55,7520.1,12,2.0,08-09-2019
110180,65156.25,1049.47,11529.91,240,0.0,2023-09-19
112393,42904.06,1047.4,15561.94,240,1.0,09/25/2019
114195,21641.47,0.0,9021.59,300,0.0,2020-07-31
111721,17752.07,388.11,9892.38,60,1.0,08/25/2019
117793,23638.97,635.61,14207.27,48,0.0,23/03/2021
114110,-19319.56,1357.89,8367.76,240,3.0,29-01-2019
110265,40720.04,497.65,6170.42,60,1.0,05/10/2023
104153,33711.36,0.0,2886.86,120,2.0,29-05-2026
104475,19432.11,493.04,10665.23,48,1.0,15/10/2025
106926,27875.58,605.41,5769.52,12,0.0,02/03/2018
102265,26736.62,715.05,37398.89,48,1.0,25/04/2018
112838,17490.68,1250.88,6981.2,60,1.0,12-02-2025
114928,21716.61,293.67,14257.1,24,1.0,12-05-2019
116606,36775.3,449.37,3805.06,60,2.0,2020-11-08
103702,48862.11,378.64,28574.74,60,1.0,26-08-2020
109320,13321.07,516.19,8322.69,120,0.0,03/30/2018
115268,20677.06,434.44,8436.18,60,1.0,18/01/2025
105332,-27768.25,585.42,13116.0,300,0.0,2025-07-18
118904,49088.13,456.64,4609.92,120,1.0,12/05/2020
106641,19152.45,1001.92,26613.74,240,0.0,2025-11-07
117791,20272.71,1163.09,5549.7,12,0.0,05/28/2020
101475,29268.47,0.0,35049.67,48,1.0,27/10/2021
107293,26281.93,1310.31,31078.12,24,3.0,29-04-2018
114090,30523.94,985.84,5189.74,36,0.0,2021-08-13
107341,1070242.0,980.63,14370.67,36,0.0,04/23/2025
103274,65493.07,1025.84,14860.22,60,2.0,09/02/2023
108203,25125.18,893.09,8265.82,240,1.0,24/01/2023
117816,26518.73,526.67,25488.97,300,0.0,04/08/2021
112106,28741.4,994.2,4127.12,48,0.0,20/11/2024
114313,34749.22,337.19,20753.39,84,1.0,11/22/2021
111681,36555.05,920.56,6603.98,120,1.0,12-11-2024
113751,38019.28,214.01,4466.31,36,3.0,07/24/2023
104966,25497.42,633.01,14214.61,240,3.0,08-05-2026
108818,47774.34,806.42,9543.9,120,2.0,09-04-2021
119125,19452.76,13.59,15286.75,12,2.0,31/01/2023
107477,25454.73,890.58,4772.15,48,0.0,01-12-2019
102485,52124.57,449.81,30322.94,12,3.0,03/12/2018
104230,35223.19,1040.04,7534.56,120,2.0,17/06/2021
114390,24187.79,787.38,10585.45,84,1.0,10/02/2025
108237,29288.22,1035.38,14099.95,180,0.0,01/03/2025
102247,22608.31,979.68,6377.44,120,1.0,20-02-2023
116229,35229.82,997.39,21643.12,300,1.0,02/15/2018
119790,20381.74,795.39,43331.27,12,0.0,25-10-2025
105564,11064.19,274.7,4536.27,60,1.0,2025-10-02
113372,25581.58,126.76,9426.37,84,0.0,01/13/2026
108973,40560.21,275.54,9496.58,240,1.0,14/12/2022
102578,18650.03,1031.08,8140.79,48,1.0,01/04/2025
119378,29918.21,650.88,16043.88,120,0.0,06/04/2024
112157,25149.95,597.9,5272.22,84,1.0,23-10-2025
118069,30904.02,606.5,25898.74,180,3.0,11-03-2023
116286,25412.77,1253.32,18572.54,120,0.0,2020-11-04
113220,27047.57,1651.16,6913.53,240,0.0,18/09/2024
120199,-24760.37,969.37,13938.19,24,2.0,2019-01-03
105198,32665.37,1784.56,8178.67,36,1.0,27-07-2024
105792,19611.21,813.83,9584.54,300,3.0,2018-11-05
114483,21179.35,449.34,7731.79,36,1.0,2025-04-30
120415,22244.76,788.21,19916.1,36,1.0,18-10-2021
120254,21851.41,932.97,14198.48,240,0.0,03/14/2026
106097,21556.15,599.98,8597.14,120,0.0,07/18/2022
102150,25646.6,882.62,11739.48,180,0.0,08/04/2020
108291,24557.01,414.76,12131.48,300,2.0,16-07-2019
106562,42293.0,807.03,3968.11,180,1.0,03/04/2018
104441,28024.45,64.02,12540.18,300,1.0,11/28/2021
108590,22878.73,802.98,14289.84,180,0.0,2020-04-08
117795,13407.29,334.83,14488.46,300,2.0,10/09/2021
118424,44098.63,804.99,7102.1,120,0.0,03/23/2025
120166,49718.41,1025.62,18399.3,84,2.0,11/22/2021
100313,37685.3,1830.48,43698.52,48,1.0,2020-03-19
110853,18503.59,-969.46,12500.58,12,2.0,01/13/2021
120138,20987.69,608.34,4955.76,48,0.0,03/16/2026
110901,-65239.01,404.13,14842.44,36,0.0,06-09-2020
103711,22866.43,543.51,3401.07,120,0.0,2022-12-27
102585,99507.87,962.65,13058.98,300,0.0,08/10/2022
106216,23481.11,1112.3,2235.18,180,1.0,03/10/2025
106734,30994.2,1168.84,20963.76,84,1.0,05/13/2024
100251,45105.66,906.2,9741.37,48,2.0,10-10-2025
103035,33902.28,978.78,5704.55,180,1.0,2018-06-12
114739,26866.45,1162.97,32046.95,48,2.0,03/11/2024
105584,33104.1,408.27,7608.72,24,2.0,09-05-2020
118304,17012.07,427.74,11716.23,36,1.0,02/08/2021
105928,63012.33,188.26,9953.98,48,4.0,01/01/2026
117973,15861.3,584.96,7652.08,12,0.0,2023-01-22
117092,16223.18,681.51,9101.8,180,1.0,17/07/2026
110841,36860.35,1135.79,13951.44,60,1.0,02/07/2019
113736,21380.86,655.14,7876.26,12,2.0,01/21/2024
115891,65035.16,1096.1,12853.8,84,0.0,2023-06-02
106424,29148.87,839.78,8689.48,48,1.0,01/13/2021
115961,42111.79,848.58,9031.43,12,2.0,07/21/2019
112053,32372.18,781.81,17819.39,48,2.0,2025-03-10
112037,13982.12,542.7,16341.7,120,1.0,2023-10-13
119251,17464.76,606.14,4172.13,180,1.0,09/06/2024
105230,48651.45,619.79,3273.05,36,0.0,2025-08-19
100738,39240.14,392.01,4124.33,300,0.0,2024-01-21
