claim_id,customer_id,claim_date,claim_type,claim_amount,claim_status
514806,105390,2026-02-06,Life,10109.8,Under Review
503980,103372,29-12-2019,Home,1522.0,Rejected
501697,109444,31/07/2022,Health,409.73,Approved
502215,109535,23/09/2019,Health,371.91,Pending
507856,118928,08/01/2025,Auto,3198.66,Pending
512745,119151,09/18/2022,Travel,166.58,Approved
507775,114642,06/27/2021,Health,114.45,Approved
504903,103027,10/29/2022,Home,2337.29,Approved
506545,111832,2021-02-11,Home,2482.63,Pending
507228,107388,2023-12-11,Travel,154.21,Under Review
509025,106732,2022-05-17,Health,345.02,Under Review
511524,101873,2021-12-21,Home,1353.8,Approved
502344,106003,05/09/2021,Health,2888.67,Approved
500518,113922,27-07-2020,Home,2003.6,Approved
500439,109159,08-01-2019,Home,1856.35,Rejected
502145,100715,2024-12-25,Auto,2019.54,Approved
501799,100387,2019-12-19,Auto,164.95,Approved
502805,108565,11/14/2025,Travel,164.38,Approved
505038,105088,01/14/2025,Health,1372.67,Approved
507406,106034,26/12/2020,Life,30917.68,Approved
504519,104040,2024-01-16,Auto,1808.42,Approved
501346,120461,2020-04-17,Health,358.28,Approved
508018,120323,30-03-2021,Home,1688.12,Pending
506086,112301,18/11/2022,Home,878.86,Approved
500027,114237,03/28/2021,Auto,1440.63,Rejected
510696,116992,2020-04-08,Health,437.56,Rejected
511416,105672,2025-04-04,Auto,943.08,Under Review
511600,102345,14/11/2021,Travel,95.36,Approved
514097,115343,16-09-2019,Home,1376.07,Approved
510714,116008,2021-04-16,Life,4883.57,Approved
509479,114521,2021-04-03,Auto,933.16,Pending
501530,115107,04/22/2022,Life,19371.6,Approved
506216,110564,14/01/2023,Health,117.88,Pending
505234,116692,03/09/2022,Home,1718.48,Rejected
512843,112497,24-12-2023,Travel,238.49,Rejected
501923,116245,04/12/2025,Health,859.67,Approved
502039,112659,26/04/2020,Home,1812.81,Approved
504129,104467,16/06/2022,Auto,1064.3,Approved
513048,110183,10-01-2025,Auto,7397.61,Approved
511771,113159,22/12/2022,Auto,600.73,Rejected
513777,111700,23-08-2019,Auto,1056.28,Rejected
504900,103480,03-08-2020,Auto,2990.42,Approved
510045,114602,06/25/2026,Auto,1432.91,Rejected
510599,119164,17/02/2025,Life,,Approved
503447,112460,04/17/2021,Life,4594.67,Approved
514658,117043,2020-04-01,Home,495.33,Rejected
514473,112043,01/22/2023,Life,8834.77,Approved
510172,115053,17-11-2024,Health,658.68,Approved
509270,100312,31-01-2022,Auto,1803.0,Pending
507841,108903,09/26/2019,Auto,2107.18,Approved
502301,100967,13-12-2025,Auto,338.35,Under Review
506745,105813,18/03/2023,Travel,,Pending
507152,100658,2024-01-23,Life,5115.77,Approved
513195,113944,04/10/2019,Auto,4145.59,Approved
514378,106938,18/09/2023,Home,1063.28,Approved
503474,115292,16/09/2021,Auto,1635.59,Approved
511956,115735,2025-03-12,Home,8693.36,Under Review
503369,107554,2025-04-24,Auto,6438.11,Approved
504826,106423,08/11/2025,Auto,5163.34,Pending
514621,102557,06-07-2022,Health,637.84,Rejected
505483,116773,2019-08-01,Life,6248.55,Approved
509286,113244,12/01/2022,Home,2269.1,Rejected
502913,113694,2026-02-14,Health,99.89,Approved
507865,105329,25-09-2024,Auto,733.36,Approved
507765,112243,10/07/2025,Auto,2602.22,Approved
502390,116683,2022-02-18,Travel,-767.97,Approved
508813,106598,2025-03-20,Health,2015.16,Approved
514347,115254,08-12-2025,Health,301.36,Approved
508466,115181,04-05-2022,Home,3371.59,Under Review
506210,105161,03/08/2025,Health,467.68,Rejected
502380,109708,2025-09-30,Home,1889.14,Pending
506818,101265,19-03-2024,Home,1047.68,Approved
500123,117173,02-07-2024,Auto,960.11,Approved
500932,112125,07/09/2022,Auto,581.51,Approved
505933,105981,29-07-2020,Auto,682.68,Approved
504901,108797,21/04/2022,Travel,140.39,Approved
510133,104957,05/07/2020,Travel,260.42,Approved
503461,101984,2019-03-01,Travel,207.74,Approved
506634,117384,2024-07-03,Auto,1298.15,Rejected
500273,115963,20-03-2023,Home,2108.16,Approved
512476,107778,08/17/2021,Health,1409.15,Under Review
512614,112820,16-03-2020,Auto,1192.66,Approved
514724,117412,2024-09-07,Life,16116.56,Approved
502611,100584,2023-06-14,Home,4857.56,Approved
502791,110247,11-12-2025,Life,8811.97,Rejected
501803,105735,2023-05-15,Health,1721.82,Approved
513239,118544,08-08-2022,Home,929.26,Rejected
509343,104067,09-09-2019,Travel,-639.28,Rejected
511832,110234,22-05-2023,Health,204.18,Under Review
503887,112442,18/09/2020,Auto,1468.84,Approved
501418,113963,18/01/2021,Auto,1558.74,Rejected
503660,107289,03-01-2024,Health,226.91,Approved
502034,109786,2021-10-26,Health,1139.98,Rejected
500735,115450,04/30/2020,Travel,765.43,Approved
510278,106500,17-01-2024,Home,2359.11,Under Review
510957,107669,10/27/2024,Health,1444.3,Pending
511044,100924,23-09-2023,Health,267.91,Approved
505350,102375,10-12-2019,Life,,Under Review
501087,118549,17/07/2022,Auto,569.03,Approved
505250,114248,14-11-2025,Life,,Rejected
514526,119222,2023-06-20,Life,10601.61,Approved
500019,103894,26/01/2025,Health,1106.34,Approved
513978,118435,13/01/2020,Life,3413.41,Pending
508369,118172,26-07-2023,Auto,887.34,Approved
509407,112546,02/09/2024,Auto,1141.68,Approved
505902,114603,2024-05-09,Auto,644.22,Approved
506119,101945,15-11-2025,Home,3078.78,Approved
508809,120239,05-05-2024,Health,588.68,Approved
511895,103968,2022-02-15,Auto,621.83,Pending
508732,116451,02/19/2025,Auto,1349.28,Pending
511275,107493,11/23/2025,Life,4087.76,Approved
504269,118061,11/06/2024,Home,1933.26,Pending
514083,114755,28/03/2022,Auto,-2249.23,Approved
504455,102947,27-05-2022,Life,9743.36,Under Review
502676,115776,05/04/2025,Auto,2750.69,Approved
503128,110979,08-03-2021,Home,2555.99,Approved
505282,109085,25/05/2023,Auto,,Rejected
502227,106478,2020-04-11,Life,5891.0,Approved
509322,111725,05/24/2022,Auto,,Approved
504351,115606,07/03/2022,Auto,1161.7,Rejected
514147,101970,2023-12-15,Travel,1380.13,Rejected
514574,111093,09/10/2025,Auto,1016.72,Under Review
500925,119977,11/03/2026,Health,405.9,Approved
504252,115175,20-12-2019,Health,971.32,Approved
511074,101473,03/21/2021,Health,144.35,Approved
510779,119146,2019-06-28,Auto,805.98,Approved
511788,118673,2021-09-28,Travel,193.3,Rejected
511305,108832,14/12/2024,Auto,1148.9,Rejected
507018,105113,11-09-2025,Auto,954.38,Pending
502816,107827,2023-01-15,Health,529.53,Approved
503955,100903,03/12/2020,Health,822.97,Under Review
510203,118391,19/01/2025,Auto,995.24,Pending
503522,119890,03/18/2025,Home,3335.26,Approved
506550,100043,16/04/2025,Home,4962.87,Approved
513537,114287,13/07/2019,Health,724.96,Approved
513238,118544,2026-01-23,Auto,1352.54,Rejected
502021,117180,02/07/2020,Health,628.03,Under Review
506156,105821,05/12/2025,Home,3700.33,Rejected
513608,102113,01/25/2019,Auto,3887.51,Rejected
505094,106930,2025-08-12,Health,639.06,Approved
501489,112083,2020-07-08,Life,5891.02,Approved
511355,111405,04/02/2026,Auto,1600.98,Rejected
500608,108590,2019-01-27,Health,1042.02,Pending
511793,104247,2023-03-25,Auto,1644.67,Pending
513858,119548,2024-09-18,Home,5109.59,Approved
502927,114419,05-02-2019,Travel,-819.28,Approved
504925,119710,08/07/2020,Auto,1402.97,Approved
507403,116637,2026-04-18,Travel,227.54,Rejected
512955,116807,13/01/2023,Travel,458.62,Approved
500218,107945,2026-02-21,Home,4403.11,Approved
503860,110711,2026-04-30,Health,2504.89,Under Review
509893,100445,2026-06-26,Auto,1580.24,Rejected
503165,114366,08/14/2023,Health,1234.42,Approved
501730,119294,2021-06-05,Health,1159.35,Approved
500327,116450,16/03/2019,Auto,1682.61,Approved
510779,119146,2019-06-28,Auto,805.98,Approved
502701,115390,11/15/2022,Life,16524.37,Approved
503328,114228,31-05-2026,Travel,184.49,Rejected
501350,109755,24-03-2020,Auto,2671.77,Pending
505612,114148,2023-03-08,Auto,1980.83,Rejected
511224,117783,28/04/2023,Home,4301.47,Approved
513369,117826,2026-02-24,Auto,1181.57,Approved
506598,118257,02/10/2024,Health,1704.02,Approved
507458,117889,02/17/2024,Auto,,Pending
504561,114049,2024-03-07,Home,4654.96,Pending
501611,104884,15/07/2019,Health,1215.02,Approved
504461,102615,07/23/2026,Home,5981.5,Rejected
508292,107062,07-07-2026,Travel,568.61,Rejected
506330,101701,12/28/2019,Home,4289.88,Rejected
509384,114077,2024-02-23,Auto,1373.8,Approved
511823,112580,01-01-2026,Travel,937.85,Pending
511159,112937,06/20/2022,Travel,808.96,Approved
509731,108177,25/02/2025,Auto,1308.19,Under Review
504110,119028,01/11/2025,Auto,2518.44,Rejected
505740,108251,04/15/2025,Travel,590.12,Approved
500794,117392,2020-07-22,Health,462.5,Approved
513783,113481,11/03/2020,Home,1697.89,Rejected
502984,103595,01/18/2020,Auto,1413.8,Approved
509334,110321,2022-07-19,Health,726.37,Under Review
512736,104761,2019-07-10,Auto,2185.23,Approved
502348,115137,17/02/2023,Auto,596.36,Pending
508657,116820,31-12-2021,Home,3543.75,Under Review
501107,108279,07-03-2023,Health,724.64,Approved
513610,103814,2021-10-02,Home,913.28,Approved
507012,115959,14-01-2024,Auto,3929.88,Pending
506186,110049,22/01/2019,Health,,Approved
513496,103610,2021-08-22,Home,3570.09,Approved
505219,110285,2022-10-11,Home,6693.07,Approved
506682,107971,2019-10-29,Health,705.57,Approved
502919,116266,12/26/2024,Health,623.55,Pending
510860,119037,25-05-2023,Auto,1909.25,Approved
508807,114847,06/29/2026,Home,2025.48,Approved
500188,100563,12-11-2025,Health,401.04,Rejected
509867,118717,09/12/2024,Auto,1159.24,Approved
502678,107898,25-06-2022,Home,6407.57,Approved
506611,118585,16/02/2024,Auto,1428.43,Rejected
511230,105326,05/03/2022,Health,956.23,Under Review
506884,107767,16/08/2019,Health,3658.22,Approved
509661,110109,01/11/2020,Travel,375.15,Rejected
511856,103303,02/06/2020,Health,315.22,Pending
502771,106698,2025-01-22,Auto,933.22,Rejected
505284,109085,2020-01-09,Life,5230.57,Rejected
501086,104186,26-04-2020,Home,3330.12,Pending
513201,114566,24-07-2019,Life,29507.21,Approved
508303,118196,2025-04-19,Auto,1564.9,Approved
509509,109609,01-11-2023,Home,1028.56,Pending
514585,100190,24-09-2023,Health,1131.0,Approved
508877,113764,05/14/2019,Travel,198.77,Under Review
514349,119198,2019-01-27,Home,6001.15,Approved
510723,119107,2020-08-19,Auto,2396.5,Approved
514114,114153,2023-12-05,Home,1229.02,Pending
500373,117556,05/30/2019,Health,2879.04,Approved
505659,119346,20-07-2023,Auto,941.62,Pending
507558,105206,12/04/2021,Auto,1309.85,Pending
502319,102549,07/30/2021,Auto,2351.42,Rejected
509295,112717,06/07/2024,Home,622.36,Pending
501320,114548,12-01-2019,Home,1306.5,Approved
500828,110421,03/05/2025,Home,2220.89,Approved
503647,106132,2026-01-20,Home,3682.14,Approved
503214,115348,05/04/2022,Auto,790.24,Approved
511902,102985,2023-10-30,Home,3080.01,Pending
508772,100224,2023-01-19,Travel,521.21,Approved
508541,106017,30/06/2019,Home,-1861.39,Approved
504193,114639,31/05/2021,Health,365.18,Approved
505145,110016,21-04-2023,Home,16935.88,Approved
501522,119380,17/07/2025,Auto,2491.4,Under Review
514709,114820,2024-01-03,Life,19399.91,Approved
503780,110958,17-07-2024,Auto,1314.81,Approved
512110,102942,2021-05-26,Auto,-2766.89,Pending
514536,115328,05/09/2023,Home,2721.79,Approved
508722,112490,09/16/2024,Life,15188.76,Rejected
503562,117049,08/05/2020,Auto,1803.87,Rejected
502715,118466,26-01-2022,Auto,1390.64,Approved
505066,118451,09/11/2020,Health,927.78,Approved
502499,118680,04-02-2019,Home,1249.83,Rejected
503210,102589,09/25/2024,Home,1465.18,Approved
512113,111618,2021-07-17,Life,6988.37,Under Review
507899,118232,2021-09-29,Auto,1841.62,Rejected
506211,117152,26-05-2024,Auto,709.18,Under Review
508926,100561,25-09-2021,Auto,641.12,Approved
509727,111356,05/30/2024,Auto,901.06,Approved
502337,115076,2023-12-04,Home,578.87,Approved
501983,118370,09/06/2024,Life,7430.68,Approved
514071,107973,15-08-2022,Life,11534.96,Approved
512898,116300,03/06/2025,Home,3095.04,Approved
513791,118546,06/16/2023,Home,-3228.81,Rejected
504580,101197,16-10-2024,Health,547.77,Pending
509826,119231,17-08-2022,Auto,517.91,Approved
506504,114906,20/04/2020,Auto,920.35,Rejected
504684,117729,24-02-2025,Health,1177.26,Rejected
507134,100296,25-01-2024,Home,4649.39,Approved
509320,111725,24/08/2024,Health,592.63,Rejected
512562,115064,2020-08-24,Auto,2166.0,Approved
507664,116522,09-02-2024,Home,3587.57,Approved
514018,108356,17-10-2021,Travel,386.67,Approved
513753,119136,22/03/2019,Auto,818.85,Under Review
500862,116535,2023-07-11,Life,10445.96,Approved
500385,117509,11-06-2024,Life,8902.35,Pending
504295,111066,19/08/2022,Life,3278.05,Approved
501650,107828,08-07-2024,Life,6167.96,Under Review
509502,117436,04/21/2022,Home,5364.55,Rejected
510275,108634,08/18/2025,Travel,,Approved
512130,102890,29-10-2025,Home,1178.04,Approved
500311,113027,12/21/2019,Life,9423.61,Approved
509931,103039,14-08-2026,Health,1349.39,Approved
512437,118800,01-12-2022,Home,5004.15,Rejected
505627,118369,13/07/2020,Auto,477.98,Rejected
505361,118845,2020-12-20,Life,6592.71,Rejected
506151,107749,2023-09-22,Auto,2659.86,Rejected
512436,104276,2020-02-14,Health,2757.81,Approved
511226,119591,24-06-2020,Auto,1031.5,Under Review
509675,111878,11/08/2020,Home,822.67,Approved
505792,104237,28-06-2023,Life,8076.19,Pending
511880,111601,29/12/2025,Auto,4839.69,Approved
513374,102817,06-08-2022,Health,3425.17,Pending
514717,117868,2026-01-24,Home,1472.02,Approved
503487,105784,2022-12-10,Home,1022.48,Pending
511160,115344,2020-08-04,Home,1560.61,Approved
508928,111492,2019-06-06,Auto,1627.77,Approved
502216,114800,07/04/2019,Auto,-3952.34,Approved
509089,100659,07-02-2026,Home,4445.99,Under Review
502122,104973,2021-07-07,Home,1558.72,Rejected
510158,119820,23-04-2024,Life,4317.29,Rejected
500150,119660,08/06/2024,Auto,3617.34,Under Review
501035,106914,24-11-2023,Auto,1083.47,Rejected
503519,113685,05/02/2022,Auto,2004.83,Approved
511985,115160,21/05/2024,Auto,1893.92,Approved
511646,113567,2023-01-03,Travel,179.57,Pending
511642,112662,12/24/2024,Auto,1312.96,Under Review
505716,102304,11-10-2019,Health,130.19,Approved
513244,116377,2019-09-25,Auto,3114.71,Approved
506188,119756,07/18/2023,Home,2096.24,Under Review
513531,119421,22/08/2019,Auto,2554.55,Under Review
506118,101945,08/31/2021,Home,2644.28,Pending
500353,116246,28-10-2020,Auto,2295.75,Approved
502662,118976,27/05/2024,Home,520.11,Approved
511188,114342,21-07-2021,Travel,395.0,Approved
512446,111757,22/08/2023,Home,5149.27,Under Review
502404,112113,2022-11-14,Health,340.48,Rejected
512284,112625,08/11/2022,Home,3613.36,Approved
509798,110095,05/01/2023,Health,1510.71,Rejected
501270,109815,28-04-2024,Health,1721.2,Pending
510325,100397,11/03/2019,Auto,890.68,Approved
506558,120151,07/23/2022,Life,6408.84,Pending
504403,109042,2023-08-03,Auto,1895.91,Rejected
504450,116674,06/04/2022,Home,2797.39,Approved
502214,109535,2026-05-17,Life,5636.8,Under Review
500014,110977,27-06-2023,Health,707.3,Pending
507302,100430,10/01/2022,Health,237.59,Approved
501921,108612,02/05/2022,Health,1006.32,Approved
503991,106051,03/19/2021,Travel,246.26,Under Review
500533,103473,2020-11-18,Life,6903.98,Approved
513945,115826,2020-10-07,Travel,-187.98,Rejected
511917,113383,22/11/2020,Auto,1649.63,Approved
503314,115603,13-09-2025,Auto,762.82,Rejected
503601,100653,30-06-2025,Auto,2558.07,Approved
502638,111269,11/04/2021,Health,,Approved
506435,110934,04/02/2021,Travel,187.63,Approved
505999,110261,07-01-2024,Health,671.15,Rejected
510235,112501,03/11/2022,Life,13302.95,Approved
508818,116428,10/04/2023,Home,950.11,Rejected
509722,105648,12/16/2020,Auto,1927.9,Approved
505651,117146,28/10/2023,Travel,194.79,Approved
504807,106029,2019-07-03,Health,186.16,Rejected
505905,118855,2020-02-11,Home,1403.99,Rejected
511064,118162,2024-05-23,Auto,1945.71,Under Review
507885,112000,10-11-2021,Home,2506.44,Under Review
500568,114928,06/08/2025,Auto,1581.22,Approved
512766,110913,2021-08-06,Life,-3917.06,Approved
501039,109161,2021-05-06,Travel,376.36,Approved
505079,111960,07/07/2022,Health,470.63,Approved
500121,114185,12/18/2020,Health,611.54,Approved
505768,117936,06/19/2021,Auto,1471.36,Under Review
507518,108899,28-05-2025,Health,2708.5,Rejected
510842,105753,04/02/2022,Health,454.61,Approved
505758,102595,2021-03-14,Health,1638.68,Pending
509329,107339,01-12-2020,Auto,846.53,Approved
504069,110408,04/03/2023,Home,1343.11,Approved
512025,118741,23-01-2025,Travel,646.97,Approved
508724,116196,2019-01-28,Home,,Approved
508060,119828,07/03/2020,Health,1808.74,Rejected
500360,101006,2023-06-14,Life,6725.36,Approved
503571,106504,10/06/2024,Travel,276.08,Approved
508998,112016,08-08-2019,Home,1250.13,Approved
500732,108972,28/11/2022,Travel,235.57,Approved
514031,117216,05-01-2022,Health,507.62,Pending
502167,119512,04/09/2019,Home,2489.94,Pending
509747,115909,12/02/2022,Health,355.34,Pending
500079,110856,07/09/2019,Home,2222.65,Approved
503635,113702,2021-09-16,Health,294.24,Rejected
502919,116266,12/26/2024,Health,623.55,Pending
500410,118718,04/02/2019,Auto,-1216.24,Rejected
511618,108975,31/10/2023,Life,9944.56,Under Review
501714,111830,05/12/2025,Health,503.45,Approved
513657,115349,18/02/2023,Home,2938.85,Approved
506810,104829,12-03-2024,Home,701.89,Approved
502534,110240,2025-05-16,Home,2304.74,Rejected
510751,104327,06/02/2023,Travel,504.75,Approved
512272,100869,06/07/2020,Travel,304.99,Rejected
501911,116185,06-07-2024,Home,1010.96,Pending
506181,114393,2020-08-31,Auto,1973.87,Approved
508051,101543,04/16/2019,Auto,1441.36,Rejected
513577,102289,03-06-2022,Home,2138.08,Approved
509194,116948,2021-09-14,Life,3879.68,Approved
505125,106086,18-05-2026,Auto,1108.65,Pending
505828,111626,08/02/2024,Auto,673.72,Rejected
509319,111725,29/01/2020,Health,535.45,Approved
507046,106192,23/06/2022,Auto,1549.38,Under Review
511432,120416,29/06/2023,Auto,813.94,Approved
505384,101508,11-04-2025,Health,206.47,Rejected
500101,110854,21/10/2021,Auto,-2366.14,Approved
514696,101306,15-06-2021,Travel,243.7,Pending
506706,114429,18-12-2021,Home,946.46,Pending
505406,114192,16-02-2025,Home,1097.4,Rejected
511346,100371,18-11-2024,Health,1359.32,Approved
513527,103173,18-08-2022,Life,12887.52,Pending
508650,106755,2021-08-12,Home,3266.47,Under Review
510041,107242,01-05-2026,Auto,2569.91,Pending
512114,111763,24-09-2024,Travel,181.56,Approved
501217,118332,07/23/2020,Home,2193.56,Approved
500280,113548,25/03/2020,Auto,670.94,Rejected
508990,104532,2025-01-25,Home,3414.8,Approved
510602,110298,09/08/2025,Home,5588.14,Approved
502085,100558,19/08/2019,Health,258.76,Rejected
514542,120153,04/07/2022,Travel,342.24,Under Review
511359,110635,21/11/2024,Home,7544.39,Approved
510498,109225,08-01-2019,Home,1895.33,Approved
511777,102672,31/12/2025,Home,4065.92,Approved
508593,116496,10-04-2023,Travel,423.45,Rejected
507068,105154,27-03-2025,Travel,,Pending
513437,117625,2024-06-02,Auto,523.4,Under Review
512099,100954,13-06-2023,Life,,Rejected
511110,117845,04/26/2023,Home,2491.34,Approved
505787,106987,04/03/2019,Home,2337.16,Under Review
506561,109564,08/02/2021,Auto,1152.51,Approved
513165,101651,04-10-2021,Health,1222.13,Pending
501768,118132,22/04/2019,Life,8061.01,Rejected
509055,112456,08-11-2022,Health,382.66,Approved
