customer_id,age,gender,region,employment_type,education_level,marital_status,credit_score,signup_date
102826,39.0, Male,East of England,Self-Employed,High School,Married,751.0,29/05/2019
111901,41.0,F,West Midlands,Employed,Vocational,Married,627.0,22-03-2025
119260,18.0,FEMALE,London,Employed,Postgraduate,Married,536.0,11-06-2023
106650,,MALE,,,Vocational,,656.0,08/03/2022
109213,41.0,M,West Midlands,Student,High School,Married,591.0,22-03-2025
118439,40.0, Male,London,Retired,None,Married,544.0,19/09/2020
101870,31.0,male,North West,Unemployed,Vocational,Married,696.0,08/27/2020
102008,34.0, Female,South West,Self-Employed,High School,Married,712.0,2026-03-21
111920,33.0,Female,London,Employed,Postgraduate,Married,725.0,08/26/2023
104328,36.0,M,Scotland,Unemployed,Undergraduate,Married,798.0,24/05/2025
114575,43.0,Male,North West,Employed,Undergraduate,Divorced,793.0,19/01/2020
119881,,FEMALE,,,High School,,-531.0,09/08/2020
118759,52.0,Female,South East,Employed,Vocational,Single,529.0,28-12-2019
114540,43.0,F,North West,Unemployed,Undergraduate,Single,691.0,03-02-2019
101911,40.0,female,London,Employed,Undergraduate,Married,666.0,2019-12-04
119399,53.0, Male,South East,Self-Employed,Vocational,Married,774.0,07/31/2019
113133,47.0,Male,South West,Employed,None,Married,511.0,2023-07-03
115963,46.0,female,London,Retired,Undergraduate,Divorced,624.0,03/15/2023
112041,18.0,male,London,Employed,Postgraduate,Divorced,671.0,13-05-2024
115221,32.0,male,South East,Employed,High School,Single,711.0,29/12/2019
104978,46.0,MALE,South East,Employed,Undergraduate,Single,556.0,2025-12-06
102450,35.0, Male,East Midlands,Employed,High School,Married,558.0,2020-05-14
110547,57.0,FEMALE,West Midlands,Self-Employed,High School,Single,703.0,11-12-2018
100843,34.0,Male,Wales,Retired,Postgraduate,Married,668.0,2025-12-06
104902,51.0,MALE,Wales,Employed,Undergraduate,Single,531.0,11/17/2023
103821,35.0,Male,South East,Self-Employed,Undergraduate,Divorced,-650.0,15/06/2025
109876,41.0,male,London,Unemployed,High School,Married,754.0,21-05-2023
104610,44.0,M,North West,Self-Employed,Undergraduate,Single,633.0,09-07-2023
117866,40.0,FEMALE,Wales,Student,Undergraduate,Married,,12/07/2019
101288,60.0,female,Scotland,Employed,Undergraduate,Divorced,,2025-02-24
108247,43.0,F,West Midlands,Retired,Postgraduate,Married,593.0,2022-12-31
100538,,M,,,High School,,611.0,09/05/2018
105915,33.0,MALE,North West,Retired,High School,Divorced,594.0,21/06/2024
113251,18.0,Male,West Midlands,Employed,Vocational,Single,,06/14/2024
110798,37.0, Female,North West,Retired,High School,Married,664.0,2024-10-04
113548,69.0, Male,West Midlands,Unemployed,Postgraduate,Divorced,662.0,03-12-2022
101710,33.0,M,London,Employed,Undergraduate,Single,643.0,2023-12-10
115698,46.0,F,Wales,Unemployed,Undergraduate,Divorced,734.0,2018-06-18
117706,32.0,male,Yorkshire and the Humber,Self-Employed,Undergraduate,Single,555.0,17/09/2021
110662,31.0,F,London,Employed,None,Single,634.0,31/08/2018
113148,40.0,O,South West,Employed,Undergraduate,Divorced,715.0,23-05-2024
109680,52.0, Male,London,Employed,Postgraduate,Single,629.0,03/18/2024
114682,50.0,female,North West,Employed,High School,Divorced,595.0,2020-05-04
113609,50.0, Female,South West,Employed,High School,Married,-681.0,21/06/2018
101640,29.0,MALE,South East,Employed,High School,Married,652.0,01-03-2023
109742,52.0,M,South West,Employed,Vocational,Single,,29-05-2018
102214,42.0,FEMALE,North West,Retired,Undergraduate,Married,,07/15/2026
110272,52.0,FEMALE,East Midlands,Employed,Undergraduate,Widowed,673.0,28-11-2024
100290,45.0, Male,Wales,Employed,Undergraduate,Married,612.0,12/24/2022
106812,33.0,F,East of England,Retired,High School,Married,774.0,10/02/2021
101182,32.0,Female,London,Unemployed,Undergraduate,Single,788.0,01/05/2018
118485,,male,,,Undergraduate,,840.0,2022-10-25
118761,25.0,F,North East,Self-Employed,Vocational,Single,693.0,2021-04-04
119447,71.0,M,Scotland,Employed,Undergraduate,Single,670.0,11/21/2021
116183,34.0,male,East Midlands,Employed,Vocational,Married,-497.0,2024-03-01
102041,62.0,male,East of England,Retired,High School,Single,477.0,18-02-2023
117718,40.0,Male,London,Retired,High School,Married,-645.0,2020-01-16
105809,43.0,Male,South West,Retired,High School,Married,731.0,2026-06-18
106006,, Male,,,High School,,726.0,04/05/2025
104417,50.0,FEMALE,South West,Employed,Postgraduate,Married,648.0,21-02-2021
101052,,Male,,,High School,,797.0,08/14/2025
114173,18.0,FEMALE,London,Self-Employed,High School,Divorced,654.0,26-05-2024
119953,54.0,FEMALE,London,Retired,None,Married,617.0,2025-10-21
108466,25.0,male,South East,Self-Employed,High School,Widowed,778.0,10/03/2021
111318,33.0,female,South East,Employed,Postgraduate,Single,705.0,2021-02-15
118730,36.0,male,South East,Retired,Postgraduate,Single,680.0,03/06/2024
102199,55.0, Female,South West,Student,Undergraduate,Married,734.0,2021-12-20
116365,61.0,female,East of England,Employed,Undergraduate,Married,749.0,08/06/2024
105836,23.0,FEMALE,East of England,Self-Employed,High School,Single,839.0,12/26/2021
108271,43.0,male,North West,Employed,High School,Married,528.0,22-02-2018
109047,36.0,F,South East,Employed,High School,Divorced,778.0,2020-02-10
117164,48.0,female,East Midlands,Employed,High School,Single,602.0,10/03/2021
115774,38.0,male,South West,Self-Employed,None,Married,1532.0,05-12-2019
109050,29.0,male,East of England,Unemployed,None,Married,584.0,16/10/2024
107599,62.0,MALE,North West,Retired,Vocational,Single,760.0,01/02/2022
110993,48.0,F,South East,Employed,Postgraduate,Married,718.0,18/03/2023
116485,18.0, Female,Scotland,Unemployed,Vocational,Married,642.0,2023-06-16
105787,33.0,F,London,Employed,Postgraduate,Single,679.0,27-03-2021
109560,61.0,M,London,Employed,Postgraduate,Single,612.0,21/04/2024
103310,18.0,MALE,North West,Self-Employed,Undergraduate,Married,667.0,10/09/2023
113027,60.0,male,North West,Unemployed,High School,Single,661.0,2024-12-20
118000,48.0, Male,South East,Employed,Postgraduate,Divorced,635.0,2023-09-10
109625,42.0,female,East Midlands,Unemployed,Undergraduate,Divorced,539.0,2026-01-14
112829,36.0, Female,South East,Unemployed,Vocational,Widowed,665.0,08/29/2026
101456,31.0,female,Yorkshire and the Humber,Employed,Undergraduate,Single,718.0,10/29/2020
114647,42.0,M,Yorkshire and the Humber,Employed,High School,Married,742.0,19/12/2025
111388,28.0,male,London,Student,None,Married,-673.0,15/07/2020
105980,41.0,Female,West Midlands,Employed,Postgraduate,Single,653.0,23/12/2025
119196,46.0,M,South West,Employed,Undergraduate,Married,593.0,08-06-2023
101166,21.0, Male,London,Self-Employed,Undergraduate,Married,617.0,2018-08-11
115291,46.0, Male,South East,Retired,Undergraduate,Single,686.0,2019-07-03
111727,33.0,male,London,Self-Employed,Postgraduate,Widowed,657.0,06/07/2021
116738,48.0,F,Scotland,Retired,Postgraduate,Married,729.0,14-12-2019
104265,29.0,male,London,Unemployed,High School,Married,520.0,12/04/2022
107215,19.0,Female,North East,Unemployed,High School,Married,581.0,15-10-2023
106425,56.0,FEMALE,Scotland,Employed,Postgraduate,Single,808.0,11-09-2022
103931,22.0,female,East Midlands,Employed,Postgraduate,Single,592.0,16/05/2023
109192,42.0,F,Wales,Employed,Postgraduate,Divorced,542.0,05/25/2025
107178,41.0,Male,West Midlands,Employed,Undergraduate,Single,677.0,2020-04-09
118134,19.0,MALE,East Midlands,Employed,Postgraduate,Single,-816.0,2022-05-03
108685,35.0,FEMALE,London,Employed,High School,Single,733.0,2023-02-17
107717,25.0,MALE,North West,Employed,Undergraduate,Married,590.0,28/03/2024
107302,18.0, Female,Northern Ireland,Employed,Postgraduate,Married,838.0,26-12-2021
117635,32.0,FEMALE,East Midlands,Employed,Postgraduate,Divorced,750.0,12/25/2018
120335,47.0,F,East Midlands,Employed,None,Divorced,764.0,05/11/2021
117736,44.0,M,London,Retired,High School,Divorced,648.0,10/12/2024
108365,36.0,FEMALE,North West,Employed,Vocational,Divorced,630.0,2024-01-25
102305,41.0,F,Scotland,Employed,High School,Single,468.0,03/16/2018
117856,44.0,MALE,Scotland,Employed,Undergraduate,Married,716.0,21/10/2021
119858,46.0,F,East of England,Employed,None,Divorced,543.0,02/03/2023
106188,43.0,F,South East,Employed,High School,Married,485.0,31-10-2018
103425,26.0, Female,East of England,Employed,High School,Single,582.0,2019-04-21
116450,25.0,MALE,North East,Employed,Vocational,Married,646.0,02/02/2019
111063,42.0,M,Scotland,Unemployed,Undergraduate,Divorced,794.0,2018-06-03
101510,,male,,,High School,,608.0,06-10-2021
119907,58.0,FEMALE,London,Employed,Undergraduate,Married,660.0,05/19/2019
111734,53.0,Female,London,Employed,High School,Married,699.0,2025-05-17
116203,53.0, Female,South East,Employed,None,Single,651.0,12/11/2020
110723,59.0,Female,Northern Ireland,Employed,Vocational,Married,633.0,30-07-2020
111544,50.0,male,Yorkshire and the Humber,Employed,Postgraduate,Single,560.0,24-01-2020
116384,27.0,F,Northern Ireland,Employed,Vocational,Single,602.0,10/14/2020
107181,30.0,FEMALE,North West,Unemployed,None,Married,520.0,03-05-2018
110140,31.0,FEMALE,South East,Student,Vocational,Divorced,602.0,19/12/2024
102388,40.0,Female,South East,Employed,High School,Divorced,758.0,02/19/2021
119134,27.0,FEMALE,Scotland,Employed,Postgraduate,Married,609.0,20/10/2019
111457,49.0,female,London,Employed,High School,Single,755.0,04/04/2026
102856,52.0,Male,London,Employed,High School,Married,685.0,10/08/2020
119318,60.0, Female,North East,Employed,Undergraduate,Married,616.0,11/15/2024
109172,18.0,male,North West,Employed,High School,Divorced,692.0,03/25/2018
113010,50.0,M,Northern Ireland,Employed,Postgraduate,Single,738.0,13/04/2026
113717,48.0, Male,East of England,Retired,High School,Divorced,736.0,13/03/2022
105764,48.0, Male,East of England,Student,High School,Married,564.0,2020-12-30
119609,, Male,,,High School,,668.0,02/20/2021
101788,,F,,,None,,592.0,08/07/2019
118486,39.0,M,London,Employed,Vocational,Single,591.0,03-05-2020
113103,36.0, Male,North East,Self-Employed,Undergraduate,Married,651.0,03/31/2020
105557,39.0,Male,North East,Retired,Vocational,Married,694.0,2021-01-05
106234,60.0,M,South West,Employed,Undergraduate,Married,719.0,2018-04-25
117096,37.0,Male,South East,Employed,Undergraduate,Married,681.0,11/07/2023
116246,61.0, Female,South East,Employed,None,Married,566.0,03/12/2026
109051,58.0,female,London,Self-Employed,High School,Single,594.0,09/23/2024
114431,45.0, Male,West Midlands,Retired,High School,Married,529.0,02/11/2018
106946,,Male,,,Postgraduate,,642.0,25-04-2018
117215,39.0,F,Wales,Unemployed,Vocational,Married,702.0,2018-10-15
108668,58.0, Male,North West,Retired,Postgraduate,Single,488.0,01/05/2019
117932,57.0,Male,South East,Employed,Undergraduate,Married,710.0,21/04/2021
112320,31.0,M,West Midlands,Unemployed,High School,Divorced,681.0,2018-11-01
106549,42.0,M,West Midlands,Employed,Undergraduate,Divorced,653.0,08-05-2020
114747,35.0,male,South West,Employed,Undergraduate,Divorced,493.0,08/28/2022
105998,40.0,female,East Midlands,Self-Employed,High School,Single,725.0,16-12-2018
112314,48.0,female,North West,Employed,High School,Single,615.0,30/09/2020
111178,62.0, Female,South West,Employed,High School,Married,760.0,2020-10-26
101006,31.0, Female,North West,Retired,High School,Married,565.0,2025-08-04
102503,54.0,male,London,Student,Undergraduate,Single,693.0,15/06/2024
115297,57.0,FEMALE,South West,Unemployed,High School,Married,632.0,2019-01-09
117012,59.0,female,Scotland,Employed,Undergraduate,Married,770.0,29/03/2025
105861,36.0,MALE,East Midlands,Retired,Postgraduate,Single,532.0,04/12/2022
113695,51.0,Male,South East,Retired,Undergraduate,Married,666.0,04/09/2026
102519,62.0,MALE,North West,Self-Employed,Undergraduate,Widowed,684.0,2018-06-18
104049,46.0,Male,Northern Ireland,Self-Employed,Vocational,Married,-664.0,09/20/2022
119021,55.0,F,Scotland,Employed,Undergraduate,Widowed,498.0,12/12/2022
106377,,M,,,Postgraduate,,614.0,25/01/2019
114108,27.0,Male,South East,Student,Postgraduate,Single,568.0,22-08-2019
115404,35.0,FEMALE,London,Unemployed,Undergraduate,Single,644.0,17-07-2021
119025,22.0,F,Yorkshire and the Humber,Employed,Vocational,Single,772.0,04/27/2022
106695,45.0, Female,Wales,Employed,Undergraduate,Single,665.0,24-10-2023
119402,35.0,MALE,London,Retired,Undergraduate,Married,765.0,20-05-2026
111794,35.0,M,South West,Student,Vocational,Married,581.0,30/10/2023
100936,36.0,male,West Midlands,Retired,Postgraduate,Single,720.0,26/01/2026
104949,61.0,female,East Midlands,Employed,High School,Single,735.0,22-02-2022
111724,45.0,Female,London,Employed,Undergraduate,Married,752.0,11/05/2026
114229,41.0,MALE,East of England,Employed,Vocational,Divorced,729.0,22/03/2023
107353,47.0, Male,North West,Self-Employed,Undergraduate,Single,772.0,12/22/2021
117556,50.0,FEMALE,North West,Employed,Vocational,Married,682.0,01-05-2023
102754,38.0,Male,Wales,Employed,Vocational,Married,637.0,09/06/2026
115015,40.0,MALE,Northern Ireland,Student,Postgraduate,Married,714.0,04/09/2024
106039,62.0,F,South West,Unemployed,Vocational,Married,715.0,14/08/2018
101599,36.0,Female,South West,Employed,Undergraduate,Married,689.0,28-05-2021
112438,33.0, Male,South West,Employed,Undergraduate,Divorced,514.0,21/06/2020
117667,33.0,Female,Yorkshire and the Humber,Employed,Undergraduate,Married,622.0,11/30/2018
104484,47.0,male,South East,Self-Employed,None,Single,784.0,22-04-2023
116430,54.0,other,South East,Self-Employed,Undergraduate,Single,626.0,02/10/2023
103405,46.0, Female,London,Self-Employed,Undergraduate,Single,520.0,08-12-2020
104084,31.0, Male,Scotland,Employed,Postgraduate,Married,639.0,05/07/2024
107877,39.0,MALE,North West,Employed,None,Married,572.0,12/10/2020
101692,55.0,Female,Northern Ireland,Employed,Undergraduate,Married,599.0,18-04-2018
103669,41.0,F,South West,Employed,High School,Single,758.0,19-08-2022
110084,41.0, Male,East of England,Self-Employed,High School,Married,657.0,2025-08-07
109841,31.0,FEMALE,East of England,Employed,High School,Married,785.0,27/06/2022
109060,49.0,M,South East,Employed,Postgraduate,Married,635.0,01/01/2022
106381,33.0,M,Scotland,Retired,None,Married,656.0,2025-04-16
117509,42.0,female,Yorkshire and the Humber,Retired,Vocational,Married,684.0,01/05/2023
109987,27.0,male,London,Employed,Postgraduate,Married,709.0,29/07/2018
109985,55.0,F,London,Self-Employed,High School,Married,615.0,22-09-2020
116557,64.0,Male,London,Employed,Undergraduate,Married,689.0,04/13/2020
116492,39.0,M,London,Employed,Undergraduate,Widowed,582.0,2022-11-03
113786,48.0,FEMALE,London,Employed,High School,Single,671.0,03-08-2024
101611,58.0,MALE,London,Employed,None,Married,712.0,12/09/2020
103589,35.0,Male,North West,Employed,High School,Single,584.0,07/06/2024
117160,52.0,male,West Midlands,Employed,Undergraduate,Single,691.0,2018-06-22
116113,31.0,F,South West,Unemployed,Postgraduate,Married,822.0,10/24/2024
111050,29.0,female,South East,Employed,Undergraduate,Single,595.0,02/12/2019
105883,38.0,M,South East,Self-Employed,Undergraduate,Married,556.0,09/04/2021
114736,43.0,Female,South West,Employed,Vocational,Married,749.0,23/11/2025
118910,25.0,Male,West Midlands,Retired,Vocational,Married,734.0,28-05-2024
106501,20.0, Male,Scotland,Employed,Undergraduate,Married,567.0,01-09-2018
103860,38.0,female,North East,Employed,Undergraduate,Single,779.0,2021-11-25
100351,, Female,,,None,,523.0,01/01/2022
110493,46.0, Female,West Midlands,Employed,Undergraduate,Married,785.0,2026-06-15
118645,42.0,FEMALE,East of England,Employed,Undergraduate,Single,598.0,03/10/2021
108955,18.0, Female,East of England,Self-Employed,Postgraduate,Married,573.0,2023-09-17
117551,43.0,FEMALE,South West,Employed,Postgraduate,Single,547.0,30/07/2023
102879,34.0,MALE,North West,Employed,Undergraduate,Single,726.0,2026-04-22
104525,46.0,F,London,Retired,Postgraduate,Married,548.0,20/08/2024
115185,48.0,Male,South East,Self-Employed,Vocational,Divorced,721.0,03/09/2019
100503,,male,,,Postgraduate,,707.0,08/23/2020
115798,21.0,Male,South West,Employed,Undergraduate,Married,751.0,13-01-2025
115749,45.0,F,South West,Employed,Undergraduate,Single,724.0,2018-09-05
114016,49.0, Female,South East,Self-Employed,Vocational,Single,614.0,15/07/2020
104930,48.0, Female,South East,Employed,Postgraduate,Married,692.0,2022-04-13
106467,,other,,,High School,,530.0,09-04-2018
104880,22.0,Female,South East,Employed,Undergraduate,Married,572.0,2021-06-27
104192,42.0,female,South East,Employed,Postgraduate,Married,518.0,14/01/2024
103429,32.0,Female,North West,Employed,Undergraduate,Married,730.0,2020-04-27
100119,32.0,female,Scotland,Self-Employed,Vocational,Married,726.0,2021-02-19
112934,46.0,MALE,Wales,Student,Undergraduate,Married,720.0,19-06-2019
113555,41.0,Female,London,Employed,Vocational,Married,625.0,2019-06-20
118718,34.0,O,Northern Ireland,Self-Employed,Postgraduate,Single,744.0,25/09/2018
110475,65.0,male,North East,Employed,High School,Single,650.0,25-07-2020
109331,31.0, Male,Scotland,Retired,Postgraduate,Single,634.0,12-02-2021
112347,,M,,,Undergraduate,,660.0,10/27/2021
109790,28.0,female,Yorkshire and the Humber,Self-Employed,Vocational,Widowed,577.0,02/23/2019
102325,37.0,Male,Northern Ireland,Employed,High School,Single,706.0,15-06-2020
117566,55.0,Female,North West,Self-Employed,High School,Married,719.0,01/04/2024
114354,39.0,F,London,Employed,High School,Divorced,803.0,02-08-2018
119397,38.0,FEMALE,East of England,Employed,Undergraduate,Married,700.0,09/03/2018
114799,30.0,FEMALE,West Midlands,Employed,Vocational,Married,571.0,07/26/2022
101512,18.0, Male,Scotland,Employed,Postgraduate,Single,615.0,2019-04-10
105227,28.0,MALE,North West,Employed,Undergraduate,Married,605.0,2018-11-05
